u,v,p
0.0009364838717280,0.0014566548575282,-0.4026764326329358
0.0005622088044959,0.0008938660543414,-0.4040773185054344
0.0006123663873113,0.0008069532028904,-0.4046605643174665
0.0010254113971759,0.0013512482532956,-0.4004520482257952
0.0010012442069422,0.0012834335970272,-0.4024768055033724
0.0007752461180469,0.0011043791995726,-0.3999895624410306
0.0006309194102112,0.0009051664958998,-0.4121098585425492
0.0004420092327834,0.0006341411310519,-0.4247621198758956
0.0002379081459566,0.0002240460636577,-0.4227783857441610
0.0005557412016297,0.0002746586451716,-0.4213998195926757
0.0014884045677600,0.0007879282505694,-0.4326434302073526
0.0023811530644620,0.0014600226970280,-0.4400418381115702
0.0027231994165098,0.0016238207722311,-0.4501520010963425
0.0024229307425931,0.0011814110114163,-0.4407228777129553
0.0025272691181867,0.0010717068531225,-0.4363076058170607
0.0034965341422460,0.0021046576587506,-0.4460757601696135
0.0026267853202555,0.0012582527987247,-0.4517220747808423
0.0024296420152605,0.0006336299466046,-0.4566874403423284
0.0031610318492080,0.0010487494232150,-0.4677117046267305
0.0022304256520661,0.0007063579252766,-0.4662387552024776
0.0008419443429089,-0.0000440835596820,-0.4629397206420654
0.0003842276342102,-0.0000204013959612,-0.4428355784762557
0.0014947016257054,0.0000869360167998,-0.4348446918864047
0.0023117254518911,0.0002705446695847,-0.4560773866927318
0.0004062943583084,-0.0000837386675683,-0.4350192841878317
0.0022549208543341,-0.0002929539566764,-0.4458076119931500
0.0019706873857989,0.0001105229838199,-0.4617953164546394
0.0005571063103925,-0.0000660285243657,-0.4603481582307432
0.0033080515827062,0.0006813854944204,-0.4710001828222700
0.0037489342433826,0.0005298897816263,-0.4751221025804129
0.0040802397553128,-0.0000882482591478,-0.4783068554720544
0.0054154714550026,0.0002580418800356,-0.4792872013323823
0.0055947422385621,0.0015832997487596,-0.5002192048990163
0.0014229354405771,0.0003229242371071,-0.5017984401022387
0.0054403415929218,-0.0005851114227233,-0.4859698423093801
0.0085450365968691,0.0003269719505412,-0.4833444887984526
0.0093152786529939,-0.0002847407595643,-0.4830040953930616
0.0089777171225881,-0.0008520785592342,-0.4897748812384428
0.0086103975277554,-0.0009313197382130,-0.5008925893143229
0.0096863583240592,-0.0005857020217904,-0.5108797821736561
0.0112888061201021,0.0001433211954624,-0.5215656120686748
0.0105463080382469,-0.0006577865128966,-0.5326599556611278
0.0103161430709036,-0.0019358553427934,-0.5402925975819584
0.0109364852365821,-0.0018456851902893,-0.5555460468856457
0.0118617960014959,-0.0019852153644716,-0.5550550582814967
0.0129576737630103,-0.0012190411506029,-0.5711722582190611
0.0120751435506671,-0.0019308057051314,-0.5658672384457742
0.0115242649108801,-0.0019310525331842,-0.5669831551858081
0.0127663956200826,-0.0014069460053763,-0.5711366290786188
0.0069144983641168,-0.0008066356219500,-0.5730098596168942
0.0051092617648068,-0.0010056879896046,-0.5632120453928694
0.0045725808087110,-0.0009000497160848,-0.5471377040807517
0.0114856121180827,-0.0014809031403181,-0.5297520712979461
0.0157367618441794,-0.0006816105475055,-0.5321462244279958
0.0164377911463159,-0.0006897897552920,-0.5660801945537035
0.0154231397950360,-0.0013873284434027,-0.6190178860760973
0.0125435664617085,-0.0011711311555752,-0.6460784987226176
0.0077368513350231,-0.0014805389564938,-0.6466491361349637
0.0051126072616578,-0.0011344108232237,-0.6212410799836094
0.0040950155387146,-0.0005834990052772,-0.5858251412045659
0.0071420020615910,-0.0003226104261975,-0.5553724029507512
0.0157260723165384,-0.0008143602180181,-0.5565586234152280
0.0145082397407643,-0.0009321362638924,-0.5767194320321316
0.0134944471779292,-0.0011062484462713,-0.5831840778475896
0.0083274111296389,-0.0006995808053018,-0.5577924381769286
0.0024258479131979,-0.0002037940255663,-0.5295087758882456
0.0095034448563409,0.0015102448839557,-0.5195651639048585
0.0215233445643126,0.0034203934999612,-0.5149607279008622
0.0238119462491537,0.0027357030238324,-0.5387662426161917
0.0245377230092262,0.0006391932721839,-0.5770972220530595
0.0182882552769960,0.0003814255833693,-0.5710896357735193
0.0196675459328666,0.0004592996203929,-0.5530748316258475
0.0223357408996184,0.0007125000000120,-0.5482350047873683
0.0204951716861546,0.0008351908757069,-0.5491032689016282
0.0199091066767033,0.0015633590857368,-0.5418120063317780
0.0233133455999160,0.0038846867630068,-0.5562960252512738
0.0189444406983757,0.0026213221777922,-0.5537112702608414
0.0169941443269764,0.0018323130657737,-0.5414988251538316
0.0224505989905007,0.0029202574012932,-0.5274673777348255
0.0259133169639546,0.0031542200284514,-0.5220391972960732
0.0236524030496034,0.0026451799202623,-0.5205072168165674
0.0179454180010784,0.0021635965740115,-0.5075369653162400
0.0179081551354713,0.0032359188735274,-0.4929295573751994
0.0268405534376462,0.0056954531507475,-0.4821524949830309
0.0319076824761014,0.0067706767341343,-0.4805196207767225
0.0300035894886805,0.0061717045221151,-0.4860648988564774
0.0316239685038771,0.0076405852091268,-0.4851948071625193
0.0360238357253549,0.0089091535640249,-0.4884713106342278
0.0385086881554251,0.0085286023828819,-0.5046728764698305
0.0342152900241732,0.0057801150455259,-0.5485328883868611
0.0257049902602597,0.0051222763472178,-0.4974628397957799
0.0298481592855667,0.0084323813358614,-0.4830710558761981
0.0221983545418392,0.0062712406729870,-0.4561676354062350
0.0153608367687704,0.0039657238378581,-0.4213205140322504
0.0210373260157688,0.0075062940882370,-0.3888720840876012
0.0286455241441067,0.0101957425251987,-0.3588667955323843
0.0275165472605639,0.0094306144286448,-0.3567231540486803
0.0205129055060763,0.0073557858634941,-0.3276297811542832
0.0242029391502028,0.0115073763296961,-0.3165987100295199
0.0300568595520655,0.0167319307281715,-0.3178521265889908
0.0333020438683999,0.0154985740070384,-0.3465610975608041
0.0315520498766976,0.0128684173941961,-0.3686855841854338
0.0223720682110260,0.0085553776602588,-0.3592828305074592
0.0237451761580195,0.0100981682132903,-0.3383530697697997
0.0256226354596064,0.0114215000157952,-0.3126308651264541
0.0219557961386469,0.0112567627366145,-0.3186381749576985
0.0109601152924108,0.0056192641174802,-0.2801382469016923
0.0013844436154515,0.0007937162056273,-0.2400087387119189
0.0207434819764174,0.0125999237123888,-0.1995609479665966
0.0398453556190154,0.0242027081886908,-0.1598091380202797
0.0443030957817842,0.0236848224623579,-0.1930582747352304
0.0430403884730463,0.0226544053521170,-0.2068150693828283
0.0423763121153828,0.0217096835285178,-0.2312438087804315
0.0418254182869847,0.0202949332204612,-0.2547574562327327
0.0370489446334252,0.0163049756383976,-0.2742874647962052
0.0166196266962700,0.0073967287464352,-0.2445742080252744
0.0158247858744564,0.0100712742169928,-0.1940830250859707
0.0261901043189905,0.0166680120957567,-0.1334898622692870
0.0180779316458136,0.0115052303598575,-0.1321848760868369
0.0111045586305244,0.0071256955458806,-0.1250440173417915
0.0191739591893556,0.0137679005204980,-0.0753006972170147
0.0317732319249519,0.0228148340171861,-0.0388524194987315
0.0323291956611091,0.0219602423343746,-0.0738549744567270
0.0315829749132327,0.0195460823045401,-0.1185527699160606
0.0254349615796477,0.0130057683260581,-0.1697186741243824
0.0092948596849866,0.0062747084419952,-0.0758343564815137
0.0084195835760011,0.0056838332081281,0.0103016745826635
0.0157071309026586,0.0117915887899999,0.0378898483118246
0.0270546003358626,0.0203103115403646,0.0391366757038715
0.0165133571263951,0.0124359375576274,0.0355222918587709
0.0163879819883529,0.0124529301777874,0.0331507689274902
0.0203010763782393,0.0148434300605060,0.0285733056408563
0.0104504038306140,0.0076409661967498,0.0573893832941070
0.0072291131873587,0.0058220759444519,0.0868796040585690
0.0227664359721180,0.0183352944930997,0.0963710092366113
0.0124478953309969,0.0102755874751296,0.0999805771708935
0.0123244397189992,0.0105011683645418,0.1153472470249615
0.0113139013381746,0.0097744221525882,0.1369590158445181
0.0075385173315381,0.0065340211459814,0.1612825059573251
0.0041465360266353,0.0038755578532853,0.2019616568356006
0.0033969570680957,0.0036353394471895,0.2869205893638176
0.0168800236653770,0.0170282676709187,0.3219849558851460
0.0210053332613133,0.0211121043545704,0.3321076248148553
0.0220715700363738,0.0214183906758304,0.3175918093460378
0.0206721124422358,0.0214169365353257,0.3117008110217295
0.0209120943962518,0.0217591352901223,0.3369453481557583
0.0212674267527591,0.0216680376838836,0.3738758716458991
0.0228771708384117,0.0211081339125304,0.3584990881735806
0.0209650305947285,0.0160805948989067,0.3099257647126173
0.0150470499071753,0.0127138328259378,0.3231703012763221
0.0082021560243619,0.0071609529566870,0.3591823032053876
0.0068379175894320,0.0081262775583289,0.3894378960669140
0.0177731252589499,0.0175309824548574,0.3881323280692658
0.0224594116820799,0.0204959327643238,0.3702958994101870
0.0197914152096664,0.0179827039308873,0.3404464719139475
0.0110986652328160,0.0123801327278409,0.3739925342296034
0.0095784037202207,0.0110419884317481,0.4206397288034461
0.0060867671440260,0.0072259009204876,0.5262623948023912
0.0124860663880757,0.0149418199831308,0.5206944026388717
0.0072438470916723,0.0096956520204115,0.5383203980713143
0.0119830715588169,0.0155559556364896,0.5607744120367574
0.0127174272116848,0.0135172355325083,0.5549304861654965
0.0020490000277864,0.0024331067433415,0.6161326175455574
0.0059045147640210,0.0092104657337708,0.6663707640026776
0.0126649955941340,0.0135035436406661,0.6718995228236970
0.0107132764832531,0.0125440491434790,0.6416822468111040
0.0071277302438151,0.0090192692164151,0.6400812935803071
0.0054493993466631,0.0079200854808906,0.6599015683498987
0.0024662184334670,0.0036616300345294,0.7097144573970854
0.0023144716496285,0.0038836174993806,0.7089100975496923
0.0059770465340853,0.0054055441362174,0.6985653962560107
0.0098411090925433,0.0087287087455188,0.6893037908766886
0.0054320994612960,0.0077436193240591,0.6990158332687360
0.0035527516758202,0.0040808596960169,0.7233567881609296
0.0060861451239796,0.0069908360073672,0.7313264834117574
0.0084951255654387,0.0067478200679905,0.7402631701204987
0.0026006085762506,0.0032660259981679,0.7588475611517855
0.0056678215212132,0.0071626376405602,0.7327599218003591
0.0029644553221674,0.0031055493412456,0.7234750986859307
0.0009705496043558,0.0012128728166650,0.7479013056691372
0.0071179160125702,0.0056774292411308,0.7127102963473176
0.0104160599536024,0.0040847284844265,0.7261836302150912
0.0002831756293770,0.0002637362378714,0.7239106069290865
0.0056610763043908,0.0050511163968252,0.7007926455392987
0.0042927547868197,0.0034018243033156,0.7168069985609262
0.0036683273033846,0.0020163913458225,0.7675686355354607
0.0073536928942841,0.0038161160839120,0.7766966054492197
0.0028271842468039,0.0013391536751697,0.7748593328290402
0.0006055301138000,0.0005143269272147,0.7842157482765373
0.0024799738290369,0.0008878704925534,0.7966164532661000
0.0050531693974189,0.0018091158661881,0.8309266897371166
0.0007804487330463,0.0005682546205933,0.8715672529932545
0.0003840274104709,0.0001841021400721,0.9148112643740768
0.0035485508413837,-0.0001369089621131,0.9046764380843272
0.0083894766381638,-0.0014038381284129,0.8844188268757684
0.0110795920589528,-0.0019971246905161,0.8590922063820904
0.0139590343914238,-0.0020505259482351,0.8420989388646426
0.0075110250246485,-0.0011845336196888,0.8267879703326236
0.0051708116860243,-0.0018212390868676,0.8508021027499950
0.0064676801409863,-0.0028903981970175,0.8383794665805888
0.0034575493378476,-0.0018279850042159,0.8678245816867844
0.0076244845565395,-0.0040465324351718,0.8415016165455322
0.0103174690596166,-0.0051159180911084,0.8186650178354785
0.0086595353187659,-0.0046988521685816,0.8132186157250453
0.0050276741139456,-0.0039375331590991,0.8080306556128412
0.0044592237589679,-0.0042667054936035,0.7991318708030462
0.0042733235831603,-0.0046354321500369,0.8107999185249540
0.0037220416574604,-0.0041132146999752,0.8445741623483008
0.0034639596479041,-0.0038170654979787,0.8236125638816096
0.0011276258750871,-0.0018498028142765,0.7930265570760459
0.0037780232859622,-0.0054737506578226,0.7580682182349507
0.0047417126619696,-0.0065081885462805,0.7615744483099312
0.0108441103601767,-0.0110840351258184,0.7542681948262622
0.0167010299026879,-0.0128713766043141,0.7711130727932777
0.0162421554627338,-0.0139651007751374,0.8206902189820258
0.0157814719447913,-0.0147578668920072,0.8090180140235560
0.0161490778771503,-0.0158869067923739,0.7678265750003229
0.0125150905405326,-0.0143983669178374,0.8009370749262900
0.0065450545285420,-0.0078506123357655,0.8051367073807354
0.0019658812410721,-0.0034180616577727,0.7576398527498814
0.0029894427588621,-0.0050385930479211,0.6857757758319727
0.0039590816040669,-0.0062083729485517,0.6254831757542135
0.0123053314937773,-0.0110466922717240,0.6274531351550245
0.0110543578321247,-0.0121016524144262,0.6266158928351828
0.0144149524553282,-0.0130821831540946,0.6351605978149288
0.0096324540799088,-0.0105184550422018,0.6158981691271137
0.0072528349397303,-0.0099391870164361,0.5794439552260583
0.0077160233524303,-0.0091634014705532,0.5269945451638209
0.0171560092516292,-0.0113993077075986,0.5427510184334368
0.0191215690364742,-0.0149689632177956,0.5852592219024112
0.0107863165115011,-0.0109048520963604,0.6321701042142159
0.0056811417924825,-0.0072009690467891,0.5963592359106333
0.0110779089451268,-0.0140414871395331,0.5218975038494867
0.0150791340493066,-0.0173171403747346,0.5095794460243857
0.0180696465956270,-0.0198184771177509,0.5297517156082470
0.0167043022685563,-0.0202421967627850,0.5596196427054181
0.0093709364243372,-0.0126046540680505,0.5402895376138922
0.0044401735016389,-0.0050225700088233,0.4630226737783201
0.0112207743769948,-0.0125389867894591,0.3657442647902984
0.0241597914611592,-0.0218572109481607,0.3473234910474928
0.0266446404060764,-0.0240651894348121,0.4149001304738136
0.0254295665419913,-0.0247779614042802,0.4325658608795735
0.0225202394827842,-0.0227039694359181,0.4231813818101000
0.0134499739271183,-0.0134740298030679,0.3656018411493800
0.0233619758296178,-0.0183649227089191,0.3066280334401995
0.0235942099886240,-0.0214106177141240,0.3098923557839700
0.0234729062048777,-0.0237125297283881,0.3180544748888574
0.0261787705812523,-0.0274404489153757,0.3362526654294691
0.0215398864753390,-0.0225779951214675,0.3531543673591873
0.0146269852681523,-0.0161277407106257,0.3574734797067960
0.0054069808305572,-0.0060234969525024,0.3010967969991925
0.0056812450534327,-0.0052573544539956,0.2005454641211946
0.0123419270170144,-0.0098270124270926,0.1295996221136129
0.0212050585061989,-0.0145884231012857,0.1551934837544610
0.0170851380853307,-0.0125452278583085,0.1801496816547627
0.0151418289190129,-0.0133357980217984,0.1751278509298502
0.0080395382650486,-0.0066909618173022,0.0713234694666820
0.0245482424708732,-0.0174888879058416,0.0299564835445475
0.0309954698176099,-0.0245526337221178,0.0719956429463967
0.0287054410822587,-0.0240328879257503,0.1126542616978974
0.0195529355291621,-0.0165898462935679,0.0827095089693957
0.0197550364210517,-0.0151966309011442,0.0473517929889869
0.0263831859371427,-0.0201192911278680,0.0247213353943362
0.0185263180665513,-0.0135665434636139,-0.0006563446258951
0.0237975777034859,-0.0161063466541176,-0.0328951681792710
0.0306139259063222,-0.0209495791552488,-0.0608818768475990
0.0299979356587996,-0.0199287106112327,-0.0693221700344296
0.0304834981533452,-0.0198307223817460,-0.0781030721432128
0.0383231587396943,-0.0247246435387264,-0.0836894750182185
0.0314797347577404,-0.0187878297257345,-0.1209988618194395
0.0449956815936388,-0.0251568560826629,-0.1497806521495595
0.0445314837321888,-0.0286007546372753,-0.1098267580617734
0.0398936375191026,-0.0258772876732512,-0.1008594942476112
0.0364690478626073,-0.0221010605217033,-0.1521568898297802
0.0328460260589321,-0.0173530202682338,-0.2179128310581930
0.0487096802235154,-0.0252252078393963,-0.2498488331564872
0.0448398152805665,-0.0265798826773785,-0.1984717943320317
0.0437351544295937,-0.0270094805150275,-0.1624456502225753
0.0440266619241406,-0.0274368168842854,-0.1391117821981659
0.0322002921833385,-0.0201278375453569,-0.1554911495938390
0.0200996411165957,-0.0109229302986359,-0.1962231932033045
0.0267403533107696,-0.0110310335213631,-0.2694849995352320
0.0381516640272907,-0.0157996345096009,-0.3205785607186821
0.0416997629494794,-0.0174481343864657,-0.2964675039640478
0.0381317675939192,-0.0166027081138400,-0.2837504186854771
0.0284817544239773,-0.0138161268475016,-0.2744743271702834
0.0272384156148580,-0.0119132159844715,-0.3540745954374104
0.0323546956641749,-0.0139455445951215,-0.3957482030770814
0.0381147381618254,-0.0171796787265909,-0.3491375303839518
0.0372657456387564,-0.0171314883898762,-0.3157025124534500
0.0341872432085268,-0.0149236428100613,-0.2939266238310029
0.0310245745049343,-0.0135454630250361,-0.2798807676373835
0.0129246677116894,-0.0056429656616797,-0.3148499014254752
0.0047960131648026,-0.0013735804088779,-0.3494138843023784
0.0110851290669354,-0.0031747861386141,-0.3811054827130002
0.0166822369776412,-0.0047778004566195,-0.4122045030479415
0.0202756705668295,-0.0050715818743520,-0.4425910240605000
0.0247113749077997,-0.0061786237917137,-0.4759795755577976
0.0262883743148362,-0.0058324382247573,-0.4908238765402977
0.0341497878824660,-0.0087884829509097,-0.4551511392150370
0.0316803234148254,-0.0101748861039839,-0.4212634878136319
0.0143944470822583,-0.0040849368681598,-0.4570771754309291
0.0206146820333672,-0.0034398684657951,-0.5107945924210433
0.0368220427730810,-0.0065700059244615,-0.5340333237665392
0.0402148765342104,-0.0096600437330586,-0.4972861576655704
0.0403944593341046,-0.0099282888908536,-0.4916380446913975
0.0402170935953225,-0.0095786710387949,-0.4837049153776539
0.0310034444874337,-0.0071614977685818,-0.5088994235040585
0.0315542739120327,-0.0054393216447868,-0.5455143185760059
0.0354192197273075,-0.0052239126666182,-0.5609476827468793
0.0370687740149207,-0.0062875258567917,-0.5263613151944757
0.0315273262943142,-0.0051380319140075,-0.5305101319192087
0.0285734032484050,-0.0042152607762534,-0.5283369402006690
0.0255751343261792,-0.0046272500061089,-0.5365519833910050
0.0229764054982230,-0.0052452772255696,-0.4745285140371768
0.0118388226912416,-0.0025868206447475,-0.4883514320659663
0.0092958226892784,-0.0003374221094511,-0.5429230117609077
0.0181442213398587,-0.0006586035086387,-0.5783940676028670
0.0106161629160631,-0.0001145202213161,-0.5948402889117083
0.0158466784244898,0.0010313038590869,-0.6129802766763436
0.0226364821719750,0.0004947440571156,-0.6021172171690551
0.0210378887945935,-0.0003619883322684,-0.5836286789872965
0.0187238574988780,0.0002749216872605,-0.5761471957172484
0.0160376307922224,-0.0000633930326481,-0.5776645787889344
0.0175536968687788,-0.0012404066233042,-0.5756490535714869
0.0119045855826974,-0.0002279313281309,-0.5774185755046684
0.0136345341593490,0.0008431719094222,-0.5781872050988180
0.0210061913491026,0.0007014626491394,-0.5783247480824955
0.0214515563197484,-0.0006721116274745,-0.5699178458234877
0.0220904805309969,-0.0010713440558089,-0.5301159640875294
0.0171011631148127,-0.0009475393961612,-0.5196047928829345
0.0097188929404629,-0.0000126011936507,-0.5272057308819469
0.0100554667776044,-0.0013967615009574,-0.5428119883052325
0.0132083077254270,-0.0032523085091052,-0.5568438401568597
0.0108456421000536,-0.0000678794515653,-0.5547582540687672
0.0099390413108958,-0.0003864617317597,-0.5568183340447846
0.0158399354375654,-0.0006159073786576,-0.5441351186762652
0.0068575639583124,-0.0002666440313591,-0.5620798527961369
0.0036324316974328,0.0004321670015861,-0.5774764820437216
0.0116193926655490,0.0013824122534970,-0.5864359612813461
0.0124826772081059,0.0014469976002801,-0.5746590602896501
0.0106907841792404,0.0011239425903065,-0.5652092472704418
0.0075881611185169,0.0010280447184922,-0.5715863273873212
0.0075323424392322,0.0010414321001153,-0.5700447669260518
0.0031452004602721,0.0008113504744618,-0.5754954105216722
0.0091583983612312,0.0024005040128472,-0.5697348242117192
0.0106690103239465,0.0010667569818393,-0.5621899017142452
0.0100362828390143,0.0006454649703122,-0.5484899907101105
0.0084199803485201,0.0014460178655376,-0.5309863704916085
0.0057775375347063,0.0010463755499357,-0.5180914181598130
0.0019802062330006,0.0003586371137522,-0.5471754158416779
0.0032067328550554,0.0009910633453763,-0.5551541292528297
0.0052198894495567,0.0016132435516780,-0.5508516506444334
0.0060150017771128,0.0005284330551277,-0.5329858653679299
0.0072191941368993,-0.0003099267025719,-0.5172259962454242
0.0068597633792909,0.0009138239046015,-0.5028622267477413
0.0047375632848435,0.0007082165459740,-0.5004929749997993
